symbol,trade_date,close,source_name,source_api,source_url,fetched_at,source_status,error_message,pct_1d,pct_5d,pct_10d
SOXX,20260616,591.239990234375,yahoo,chart,https://query2.finance.yahoo.com/v8/finance/chart/SOXX?range=15d&interval=1d,2026-06-19T21:34:24,success,,-0.05920919922012524,0.051766419090689686,-0.02277615426271562
SOXX,20260617,599.72998046875,yahoo,chart,https://query2.finance.yahoo.com/v8/finance/chart/SOXX?range=15d&interval=1d,2026-06-19T21:34:24,success,,0.014359634623174689,0.10751411728902971,-0.025906335103909384
SOXX,20260618,639.4500122070312,yahoo,chart,https://query2.finance.yahoo.com/v8/finance/chart/SOXX?range=15d&interval=1d,2026-06-19T21:34:24,success,,0.06622985848937546,0.08948259619825216,0.0609404753273024
US10Y,20260601,4.474999904632568,yahoo,chart,https://query2.finance.yahoo.com/v8/finance/chart/%5ETNX?range=15d&interval=1d,2026-06-19T21:34:30,success,,,,
US10Y,20260602,4.454999923706055,yahoo,chart,https://query2.finance.yahoo.com/v8/finance/chart/%5ETNX?range=15d&interval=1d,2026-06-19T21:34:30,success,,-0.0044692695760304435,,
US10Y,20260603,4.491000175476074,yahoo,chart,https://query2.finance.yahoo.com/v8/finance/chart/%5ETNX?range=15d&interval=1d,2026-06-19T21:34:30,success,,0.00808086473323022,,
US10Y,20260604,4.4770002365112305,yahoo,chart,https://query2.finance.yahoo.com/v8/finance/chart/%5ETNX?range=15d&interval=1d,2026-06-19T21:34:30,success,,-0.0031173320903643553,,
US10Y,20260605,4.535999774932861,yahoo,chart,https://query2.finance.yahoo.com/v8/finance/chart/%5ETNX?range=15d&interval=1d,2026-06-19T21:34:30,success,,0.01317836392780869,,
US10Y,20260608,4.552000045776367,yahoo,chart,https://query2.finance.yahoo.com/v8/finance/chart/%5ETNX?range=15d&interval=1d,2026-06-19T21:34:30,success,,0.0035273967454600985,0.017206735817823615,
US10Y,20260609,4.5279998779296875,yahoo,chart,https://query2.finance.yahoo.com/v8/finance/chart/%5ETNX?range=15d&interval=1d,2026-06-19T21:34:30,success,,-0.005272444553015454,0.016386073058090034,
US10Y,20260610,4.541999816894531,yahoo,chart,https://query2.finance.yahoo.com/v8/finance/chart/%5ETNX?range=15d&interval=1d,2026-06-19T21:34:30,success,,0.003091859395377261,0.011355965135995794,
US10Y,20260611,4.4629998207092285,yahoo,chart,https://query2.finance.yahoo.com/v8/finance/chart/%5ETNX?range=15d&interval=1d,2026-06-19T21:34:30,success,,-0.01739321870763899,-0.0031271867461217795,
US10Y,20260612,4.486999988555908,yahoo,chart,https://query2.finance.yahoo.com/v8/finance/chart/%5ETNX?range=15d&interval=1d,2026-06-19T21:34:30,success,,0.005377586558555025,-0.010802422576768889,
XBI,20260529,136.69000244140625,yahoo,chart,https://query2.finance.yahoo.com/v8/finance/chart/XBI?range=15d&interval=1d,2026-06-19T21:34:25,success,,,,
XBI,20260601,133.6199951171875,yahoo,chart,https://query2.finance.yahoo.com/v8/finance/chart/XBI?range=15d&interval=1d,2026-06-19T21:34:25,success,,-0.022459633253242073,,
XBI,20260602,127.76000213623047,yahoo,chart,https://query2.finance.yahoo.com/v8/finance/chart/XBI?range=15d&interval=1d,2026-06-19T21:34:25,success,,-0.043855659295734095,,
XBI,20260603,129.8300018310547,yahoo,chart,https://query2.finance.yahoo.com/v8/finance/chart/XBI?range=15d&interval=1d,2026-06-19T21:34:25,success,,0.016202251567098314,,
XBI,20260604,133.4199981689453,yahoo,chart,https://query2.finance.yahoo.com/v8/finance/chart/XBI?range=15d&interval=1d,2026-06-19T21:34:25,success,,0.02765151573025637,,
XBI,20260605,128.6699981689453,yahoo,chart,https://query2.finance.yahoo.com/v8/finance/chart/XBI?range=15d&interval=1d,2026-06-19T21:34:25,success,,-0.03560185928038484,-0.058672939711876926,
XBI,20260608,128.42999267578125,yahoo,chart,https://query2.finance.yahoo.com/v8/finance/chart/XBI?range=15d&interval=1d,2026-06-19T21:34:25,success,,-0.001865279370323214,-0.03884151048542184,
XBI,20260609,131.3800048828125,yahoo,chart,https://query2.finance.yahoo.com/v8/finance/chart/XBI?range=15d&interval=1d,2026-06-19T21:34:25,success,,0.022969807484755522,0.02833439798100512,
XBI,20260610,128.85000610351562,yahoo,chart,https://query2.finance.yahoo.com/v8/finance/chart/XBI?range=15d&interval=1d,2026-06-19T21:34:25,success,,-0.019257106753448272,-0.007548299420147231,
XBI,20260611,132.74000549316406,yahoo,chart,https://query2.finance.yahoo.com/v8/finance/chart/XBI?range=15d&interval=1d,2026-06-19T21:34:25,success,,0.030190137410806894,-0.005096632327338146,
XBI,20260612,133.7899932861328,yahoo,chart,https://query2.finance.yahoo.com/v8/finance/chart/XBI?range=15d&interval=1d,2026-06-19T21:34:25,success,,0.007910108102435087,0.039791677858461494,-0.02121595656943942
XBI,20260615,136.39999389648438,yahoo,chart,https://query2.finance.yahoo.com/v8/finance/chart/XBI?range=15d&interval=1d,2026-06-19T21:34:25,success,,0.0195081900091707,0.062057164799683706,0.020805260296999473
XBI,20260616,135.33999633789062,yahoo,chart,https://query2.finance.yahoo.com/v8/finance/chart/XBI?range=15d&interval=1d,2026-06-19T21:34:25,success,,-0.007771243445935938,0.030141507900006026,0.05932994736159758
XBI,20260617,139.38999938964844,yahoo,chart,https://query2.finance.yahoo.com/v8/finance/chart/XBI?range=15d&interval=1d,2026-06-19T21:34:25,success,,0.029924657613012995,0.0818004872864746,0.07363473329557513
XBI,20260618,140.72000122070312,yahoo,chart,https://query2.finance.yahoo.com/v8/finance/chart/XBI?range=15d&interval=1d,2026-06-19T21:34:25,success,,0.009541587178982791,0.06011748830272601,0.05471445924106555
XLP,20260529,82.91000366210938,yahoo,chart,https://query2.finance.yahoo.com/v8/finance/chart/XLP?range=15d&interval=1d,2026-06-19T21:34:29,success,,,,
XLP,20260601,82.02999877929688,yahoo,chart,https://query2.finance.yahoo.com/v8/finance/chart/XLP?range=15d&interval=1d,2026-06-19T21:34:29,success,,-0.01061397713114165,,
XLP,20260602,81.83000183105469,yahoo,chart,https://query2.finance.yahoo.com/v8/finance/chart/XLP?range=15d&interval=1d,2026-06-19T21:34:29,success,,-0.002438095223922687,,
XLP,20260603,82.16000366210938,yahoo,chart,https://query2.finance.yahoo.com/v8/finance/chart/XLP?range=15d&interval=1d,2026-06-19T21:34:29,success,,0.00403277311096728,,
XLP,20260604,82.04000091552734,yahoo,chart,https://query2.finance.yahoo.com/v8/finance/chart/XLP?range=15d&interval=1d,2026-06-19T21:34:29,success,,-0.0014605981162750803,,
XLP,20260605,83.44000244140625,yahoo,chart,https://query2.finance.yahoo.com/v8/finance/chart/XLP?range=15d&interval=1d,2026-06-19T21:34:29,success,,0.017064864825153014,0.006392458761150577,
XLP,20260608,83.06999969482422,yahoo,chart,https://query2.finance.yahoo.com/v8/finance/chart/XLP?range=15d&interval=1d,2026-06-19T21:34:29,success,,-0.004434356852300647,0.0126782997806143,
XLP,20260609,84.0999984741211,yahoo,chart,https://query2.finance.yahoo.com/v8/finance/chart/XLP?range=15d&interval=1d,2026-06-19T21:34:29,success,,0.012399166763943592,0.02774039584837129,
XLP,20260610,85.48999786376953,yahoo,chart,https://query2.finance.yahoo.com/v8/finance/chart/XLP?range=15d&interval=1d,2026-06-19T21:34:29,success,,0.016527935967515672,0.040530599479462914,
XLP,20260611,85.2699966430664,yahoo,chart,https://query2.finance.yahoo.com/v8/finance/chart/XLP?range=15d&interval=1d,2026-06-19T21:34:29,success,,-0.0025734147409115504,0.03937098600065636,
XLP,20260612,85.81999969482422,yahoo,chart,https://query2.finance.yahoo.com/v8/finance/chart/XLP?range=15d&interval=1d,2026-06-19T21:34:29,success,,0.006450135726638884,0.02852345618145513,0.03509824995997124
XLP,20260615,85.4800033569336,yahoo,chart,https://query2.finance.yahoo.com/v8/finance/chart/XLP?range=15d&interval=1d,2026-06-19T21:34:29,success,,-0.003961737812860022,0.02901172109020167,0.042057840167949
XLP,20260616,85.58999633789062,yahoo,chart,https://query2.finance.yahoo.com/v8/finance/chart/XLP?range=15d&interval=1d,2026-06-19T21:34:29,success,,0.0012867685615047808,0.01771697848755638,0.045948850332409696
XLP,20260617,83.68000030517578,yahoo,chart,https://query2.finance.yahoo.com/v8/finance/chart/XLP?range=15d&interval=1d,2026-06-19T21:34:29,success,,-0.022315645688014696,-0.021172038879659683,0.018500445171808044
XLP,20260618,83.30000305175781,yahoo,chart,https://query2.finance.yahoo.com/v8/finance/chart/XLP?range=15d&interval=1d,2026-06-19T21:34:29,success,,-0.004541076147611678,-0.023103010072286434,0.015358387642240956
XLU,20260529,44.41999816894531,yahoo,chart,https://query2.finance.yahoo.com/v8/finance/chart/XLU?range=15d&interval=1d,2026-06-19T21:34:30,success,,,,
XLU,20260601,43.099998474121094,yahoo,chart,https://query2.finance.yahoo.com/v8/finance/chart/XLU?range=15d&interval=1d,2026-06-19T21:34:30,success,,-0.02971633834390952,,
XLU,20260602,43.900001525878906,yahoo,chart,https://query2.finance.yahoo.com/v8/finance/chart/XLU?range=15d&interval=1d,2026-06-19T21:34:30,success,,0.01856155638237822,,
XLU,20260603,43.709999084472656,yahoo,chart,https://query2.finance.yahoo.com/v8/finance/chart/XLU?range=15d&interval=1d,2026-06-19T21:34:30,success,,-0.004328073685697764,,
XLU,20260604,43.939998626708984,yahoo,chart,https://query2.finance.yahoo.com/v8/finance/chart/XLU?range=15d&interval=1d,2026-06-19T21:34:30,success,,0.005261943423788162,,
XLU,20260605,44.349998474121094,yahoo,chart,https://query2.finance.yahoo.com/v8/finance/chart/XLU?range=15d&interval=1d,2026-06-19T21:34:30,success,,0.009330902599593793,-0.0015758599214251712,
XLU,20260608,43.52000045776367,yahoo,chart,https://query2.finance.yahoo.com/v8/finance/chart/XLU?range=15d&interval=1d,2026-06-19T21:34:30,success,,-0.01871472480076275,0.009744825951554681,
XLU,20260609,43.97999954223633,yahoo,chart,https://query2.finance.yahoo.com/v8/finance/chart/XLU?range=15d&interval=1d,2026-06-19T21:34:30,success,,0.010569831793064699,0.0018222782135954851,
XLU,20260610,44.0,yahoo,chart,https://query2.finance.yahoo.com/v8/finance/chart/XLU?range=15d&interval=1d,2026-06-19T21:34:30,success,,0.0004547625732571614,0.0066346584672054565,
XLU,20260611,44.04999923706055,yahoo,chart,https://query2.finance.yahoo.com/v8/finance/chart/XLU?range=15d&interval=1d,2026-06-19T21:34:30,success,,0.0011363462968305704,0.0025034277148270334,
XLU,20260612,44.529998779296875,yahoo,chart,https://query2.finance.yahoo.com/v8/finance/chart/XLU?range=15d&interval=1d,2026-06-19T21:34:30,success,,0.01089669808285687,0.00405863159794273,0.0024763758416466164
XLU,20260615,44.7400016784668,yahoo,chart,https://query2.finance.yahoo.com/v8/finance/chart/XLU?range=15d&interval=1d,2026-06-19T21:34:30,success,,0.004715987085711637,0.028033115989673396,0.03805111977742692
XLU,20260616,45.060001373291016,yahoo,chart,https://query2.finance.yahoo.com/v8/finance/chart/XLU?range=15d&interval=1d,2026-06-19T21:34:30,success,,0.007152429209188682,0.024556658533329445,0.02642368581076915
XLU,20260617,44.459999084472656,yahoo,chart,https://query2.finance.yahoo.com/v8/finance/chart/XLU?range=15d&interval=1d,2026-06-19T21:34:30,success,,-0.013315629616780456,0.010454524647105723,0.017158545314782003
XLU,20260618,44.7599983215332,yahoo,chart,https://query2.finance.yahoo.com/v8/finance/chart/XLU?range=15d&interval=1d,2026-06-19T21:34:30,success,,0.006747621305402074,0.01611802716843891,0.01866180519918781
XLV,20260529,149.47000122070312,yahoo,chart,https://query2.finance.yahoo.com/v8/finance/chart/XLV?range=15d&interval=1d,2026-06-19T21:34:28,success,,,,
XLV,20260601,147.83999633789062,yahoo,chart,https://query2.finance.yahoo.com/v8/finance/chart/XLV?range=15d&interval=1d,2026-06-19T21:34:28,success,,-0.010905230946012257,,
XLV,20260602,146.39999389648438,yahoo,chart,https://query2.finance.yahoo.com/v8/finance/chart/XLV?range=15d&interval=1d,2026-06-19T21:34:28,success,,-0.009740276495374789,,
XLV,20260603,147.5500030517578,yahoo,chart,https://query2.finance.yahoo.com/v8/finance/chart/XLV?range=15d&interval=1d,2026-06-19T21:34:28,success,,0.00785525412034227,,
XLV,20260604,152.0800018310547,yahoo,chart,https://query2.finance.yahoo.com/v8/finance/chart/XLV?range=15d&interval=1d,2026-06-19T21:34:28,success,,0.03070144822503207,,
XLV,20260605,153.00999450683594,yahoo,chart,https://query2.finance.yahoo.com/v8/finance/chart/XLV?range=15d&interval=1d,2026-06-19T21:34:28,success,,0.0061151542910578005,0.02368363723303757,
XLV,20260608,152.64999389648438,yahoo,chart,https://query2.finance.yahoo.com/v8/finance/chart/XLV?range=15d&interval=1d,2026-06-19T21:34:28,success,,-0.0023527914729484234,0.03253515745225277,
XLV,20260609,154.57000732421875,yahoo,chart,https://query2.finance.yahoo.com/v8/finance/chart/XLV?range=15d&interval=1d,2026-06-19T21:34:28,success,,0.01257788080251343,0.05580610497505334,
XLV,20260610,152.85000610351562,yahoo,chart,https://query2.finance.yahoo.com/v8/finance/chart/XLV?range=15d&interval=1d,2026-06-19T21:34:28,success,,-0.011127651803078065,0.035920047049397,
XLV,20260611,154.08999633789062,yahoo,chart,https://query2.finance.yahoo.com/v8/finance/chart/XLV?range=15d&interval=1d,2026-06-19T21:34:28,success,,0.008112464408638775,0.01321669175851814,
XLV,20260612,153.80999755859375,yahoo,chart,https://query2.finance.yahoo.com/v8/finance/chart/XLV?range=15d&interval=1d,2026-06-19T21:34:28,success,,-0.0018171119861856155,0.005228436575900108,0.02903590220409713
XLV,20260615,152.88999938964844,yahoo,chart,https://query2.finance.yahoo.com/v8/finance/chart/XLV?range=15d&interval=1d,2026-06-19T21:34:28,success,,-0.005981393820611913,0.0015722600901433292,0.03415857127198474
XLV,20260616,152.94000244140625,yahoo,chart,https://query2.finance.yahoo.com/v8/finance/chart/XLV?range=15d&interval=1d,2026-06-19T21:34:28,success,,0.0003270524688170351,-0.01054541505839146,0.0446721913769077
XLV,20260617,150.7100067138672,yahoo,chart,https://query2.finance.yahoo.com/v8/finance/chart/XLV?range=15d&interval=1d,2026-06-19T21:34:28,success,,-0.014580853223102319,-0.014000649683972854,0.021416493370053802
XLV,20260618,149.39999389648438,yahoo,chart,https://query2.finance.yahoo.com/v8/finance/chart/XLV?range=15d&interval=1d,2026-06-19T21:34:28,success,,-0.008692274958689072,-0.03043677430637315,-0.017622356011985918
